#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
9314,act_95_8,empty_room,5.0,1,,,,,e,,,,,,rotation,
491,act_5_95,classroom,2.4,1,,,,,e,,,,,,wave,
10312,act_105_16,empty_room,5.0,4,b,,d,,a,c,pick_up,,stand_up,,walk,sit_down
3484,act_36_19,classroom,5.0,5,c,,e,a,b,d,nothing,,rotation,jump,wave,walk
7007,act_71_77,meeting_room,5.0,5,,e,a,b,c,d,,wave,wave,lie_down,lie_down,wave
5103,act_52_54,meeting_room,2.4,5,a,b,c,d,e,,stand_up,stand_up,nothing,nothing,walk,
5188,act_53_40,meeting_room,2.4,5,,a,b,c,d,e,,wave,lie_down,pick_up,sit_down,jump
3432,act_35_66,classroom,5.0,5,,d,e,a,b,c,,rotation,rotation,jump,jump,rotation
6600,act_67_66,meeting_room,5.0,4,c,d,e,a,,,rotation,rotation,rotation,jump,,
8012,act_81_92,empty_room,2.4,2,,,,,e,a,,,,,walk,walk
461,act_5_65,classroom,2.4,1,,,,,b,,,,,,rotation,
6411,act_65_75,meeting_room,5.0,3,,e,,b,,d,,rotation,,jump,,rotation
7507,act_76_82,empty_room,2.4,1,,,,c,,,,,,nothing,,
8577,act_87_63,empty_room,2.4,4,b,,d,,a,c,stand_up,,nothing,,walk,stand_up
6651,act_68_18,meeting_room,5.0,4,,c,,e,a,b,,nothing,,rotation,jump,stand_up
5514,act_56_69,meeting_room,5.0,1,,d,,,,,,lie_down,,,,
10712,act_201_20,classroom,2.4,0,,,,,,,,,,,,
26,act_1_26,classroom,2.4,1,c,,,,,,sit_down,,,,,
3513,act_36_48,classroom,5.0,5,a,,c,d,e,b,rotation,,jump,jump,wave,rotation
2410,act_25_34,classroom,5.0,2,d,e,,,,,pick_up,sit_down,,,,
3271,act_34_4,classroom,5.0,5,a,b,c,d,e,,jump,wave,lie_down,pick_up,sit_down,
7660,act_78_37,empty_room,2.4,1,,,,,,e,,,,,,nothing
5210,act_53_62,meeting_room,2.4,5,,c,d,e,a,b,,sit_down,stand_up,stand_up,nothing,sit_down
9840,act_100_39,empty_room,5.0,3,e,a,b,,,,rotation,jump,wave,,,
1553,act_16_68,classroom,2.4,5,c,d,e,a,b,,wave,wave,wave,lie_down,lie_down,
10388,act_105_92,empty_room,5.0,4,a,,c,,e,b,walk,,walk,,walk,walk
9733,act_99_31,empty_room,5.0,2,,,,,c,d,,,,,sit_down,jump
6684,act_68_51,meeting_room,5.0,4,,b,,d,e,a,,lie_down,,pick_up,sit_down,lie_down
3872,act_40_11,meeting_room,2.4,1,,,,e,,,,,,wave,,
7311,act_74_84,empty_room,2.4,1,,a,,,,,,rotation,,,,
3403,act_35_37,classroom,5.0,5,,a,b,c,d,e,,walk,rotation,jump,wave,nothing
4530,act_46_75,meeting_room,2.4,3,d,e,a,,,,rotation,rotation,rotation,,,
980,act_10_89,classroom,2.4,3,e,a,b,,,,sit_down,sit_down,sit_down,,,
2656,act_27_82,classroom,5.0,2,,,,,d,e,,,,,walk,nothing
1848,act_19_66,classroom,5.0,1,c,,,,,,rotation,,,,,
9117,act_93_9,empty_room,5.0,1,,,c,,,,,,walk,,,
9298,act_94_91,empty_room,5.0,1,,,,d,,,,,,nothing,,
8646,act_88_33,empty_room,2.4,5,d,e,a,b,c,,lie_down,pick_up,sit_down,stand_up,nothing,
8733,act_89_21,empty_room,2.4,5,,d,e,a,b,c,,jump,wave,lie_down,pick_up,rotation
5722,act_58_79,meeting_room,5.0,1,,,,b,,,,,,sit_down,,
516,act_6_21,classroom,2.4,1,,,,,,c,,,,,,rotation
9278,act_94_71,empty_room,5.0,1,,,,a,,,,,,stand_up,,
10892,act_203_2,meeting_room,2.4,0,,,,,,,,,,,,
9358,act_95_52,empty_room,5.0,1,,,,,e,,,,,,stand_up,
1103,act_12_14,classroom,2.4,3,b,,,,a,c,wave,,,,stand_up,lie_down
3277,act_34_10,classroom,5.0,5,b,c,d,e,a,,nothing,walk,rotation,jump,wave,
10386,act_105_90,empty_room,5.0,4,e,,b,,d,a,stand_up,,stand_up,,nothing,stand_up
5346,act_54_99,meeting_room,2.4,5,a,,c,d,e,b,stand_up,,stand_up,stand_up,stand_up,stand_up
2658,act_27_84,classroom,5.0,2,,,,,d,e,,,,,jump,rotation
10245,act_104_48,empty_room,5.0,4,,b,,d,e,a,,rotation,,jump,wave,rotation
9407,act_96_2,empty_room,5.0,1,,,,,,a,,,,,,walk
3997,act_41_37,meeting_room,2.4,1,,,,,d,,,,,,wave,
195,act_2_96,classroom,2.4,1,,b,,,,,,lie_down,,,,
4712,act_48_59,meeting_room,2.4,3,b,,,,a,c,wave,,,,pick_up,wave
644,act_7_50,classroom,2.4,2,a,b,,,,,wave,wave,,,,
9465,act_96_60,empty_room,5.0,1,,,,,,b,,,,,,lie_down
3286,act_34_19,classroom,5.0,5,c,d,e,a,b,,nothing,walk,rotation,jump,wave,
3117,act_32_48,classroom,5.0,4,,b,,d,e,a,,rotation,,jump,wave,rotation
8216,act_83_98,empty_room,2.4,3,,b,,d,,a,,sit_down,,sit_down,,sit_down
3576,act_37_12,meeting_room,2.4,1,b,,,,,,rotation,,,,,
6873,act_70_42,meeting_room,5.0,5,e,a,b,c,d,,lie_down,pick_up,sit_down,stand_up,nothing,
10186,act_103_88,empty_room,5.0,4,e,a,b,c,,,pick_up,pick_up,pick_up,pick_up,,
4321,act_44_64,meeting_room,2.4,2,,,e,a,,,,,nothing,walk,,
8207,act_83_89,empty_room,2.4,3,,a,,c,,e,,sit_down,,sit_down,,sit_down
11279,act_206_92,empty_room,5.0,0,,,,,,,,,,,,
2208,act_23_30,classroom,5.0,1,,,,,c,,,,,,pick_up,
4553,act_46_98,meeting_room,2.4,3,a,b,c,,,,sit_down,sit_down,sit_down,,,
4403,act_45_47,meeting_room,2.4,2,,,,,e,a,,,,,jump,walk
9992,act_101_92,empty_room,5.0,3,,b,,d,,a,,walk,,walk,,walk
7396,act_75_70,empty_room,2.4,1,,,e,,,,,,pick_up,,,
3719,act_38_56,meeting_room,2.4,1,,c,,,,,,walk,,,,
973,act_10_82,classroom,2.4,3,e,a,b,,,,nothing,nothing,nothing,,,
4580,act_47_26,meeting_room,2.4,3,,d,,a,,c,,stand_up,,walk,,sit_down
6517,act_66_82,meeting_room,5.0,3,e,,,,d,a,nothing,,,,walk,nothing
6699,act_68_66,meeting_room,5.0,4,,d,,a,b,c,,rotation,,jump,jump,rotation
720,act_8_27,classroom,2.4,2,,,e,a,,,,,walk,rotation,,
8249,act_84_32,empty_room,2.4,3,d,,,,c,e,wave,,,,stand_up,lie_down
6156,act_63_18,meeting_room,5.0,2,,,,,a,b,,,,,jump,stand_up
10650,act_108_57,empty_room,5.0,5,b,,d,e,a,c,rotation,,jump,jump,wave,rotation
3897,act_40_36,meeting_room,2.4,1,,,,b,,,,,,rotation,,
2804,act_29_32,classroom,5.0,3,,e,,b,,d,,lie_down,,sit_down,,wave
2567,act_26_92,classroom,5.0,2,,,c,d,,,,,walk,walk,,
4026,act_41_66,meeting_room,2.4,1,,,,,b,,,,,,jump,
6199,act_63_61,meeting_room,5.0,2,,,,,a,b,,,,,stand_up,pick_up
33,act_1_33,classroom,2.4,1,d,,,,,,lie_down,,,,,
9371,act_95_65,empty_room,5.0,1,,,,,b,,,,,,rotation,
9976,act_101_76,empty_room,5.0,3,,e,,b,,d,,jump,,wave,,jump
11080,act_204_91,meeting_room,5.0,0,,,,,,,,,,,,
4064,act_42_5,meeting_room,2.4,1,,,,,,a,,,,,,wave
10102,act_103_4,empty_room,5.0,4,a,b,c,d,,,jump,wave,lie_down,pick_up,,
7302,act_74_75,empty_room,2.4,1,,e,,,,,,rotation,,,,
5541,act_56_96,meeting_room,5.0,1,,b,,,,,,lie_down,,,,
1698,act_18_15,classroom,2.4,5,b,,d,e,a,c,lie_down,,sit_down,stand_up,nothing,pick_up
2793,act_29_21,classroom,5.0,3,,d,,a,,c,,jump,,lie_down,,rotation
8279,act_84_62,empty_room,2.4,3,b,,,,a,c,sit_down,,,,nothing,sit_down
2223,act_23_45,classroom,5.0,1,,,,,d,,,,,,jump,
5819,act_59_77,meeting_room,5.0,1,,,,,c,,,,,,lie_down,
10911,act_203_21,meeting_room,2.4,0,,,,,,,,,,,,
3765,act_39_3,meeting_room,2.4,1,,,c,,,,,,wave,,,
7670,act_78_47,empty_room,2.4,1,,,,,,a,,,,,,walk
3867,act_40_6,meeting_room,2.4,1,,,,d,,,,,,stand_up,,
8166,act_83_48,empty_room,2.4,3,,b,,d,,a,,rotation,,jump,,rotation
9780,act_99_78,empty_room,5.0,2,,,,,c,d,,,,,pick_up,lie_down
10092,act_102_93,empty_room,5.0,3,a,,,,e,b,rotation,,,,rotation,rotation
8354,act_85_38,empty_room,2.4,4,e,a,b,c,,,walk,rotation,jump,wave,,
2513,act_26_38,classroom,5.0,2,,,b,c,,,,,jump,wave,,
3759,act_38_96,meeting_room,2.4,1,,b,,,,,,lie_down,,,,
2832,act_29_60,classroom,5.0,3,,c,,e,,b,,lie_down,,pick_up,,lie_down
3228,act_33_60,classroom,5.0,4,b,,d,,a,c,lie_down,,pick_up,,sit_down,lie_down
4215,act_43_57,meeting_room,2.4,2,b,c,,,,,rotation,rotation,,,,
3924,act_40_63,meeting_room,2.4,1,,,,e,,,,,,nothing,,
3905,act_40_44,meeting_room,2.4,1,,,,c,,,,,,walk,,
2278,act_24_1,classroom,5.0,1,,,,,,a,,,,,,nothing
7002,act_71_72,meeting_room,5.0,5,,d,e,a,b,c,,stand_up,stand_up,nothing,nothing,stand_up
8445,act_86_30,empty_room,2.4,4,,e,,b,c,d,,jump,,lie_down,pick_up,rotation
1402,act_15_16,classroom,2.4,4,b,,d,,a,c,pick_up,,stand_up,,walk,sit_down
740,act_8_47,classroom,2.4,2,,,c,d,,,,,rotation,rotation,,
6553,act_67_19,meeting_room,5.0,4,c,d,e,a,,,nothing,walk,rotation,jump,,
4267,act_44_10,meeting_room,2.4,2,,,d,e,,,,,rotation,jump,,
11131,act_205_43,empty_room,2.4,0,,,,,,,,,,,,
7704,act_78_81,empty_room,2.4,1,,,,,,d,,,,,,stand_up
4980,act_51_30,meeting_room,2.4,4,d,,a,,c,e,rotation,,wave,,pick_up,jump
3254,act_33_86,classroom,5.0,4,e,,b,,d,a,wave,,wave,,lie_down,wave
3852,act_39_90,meeting_room,2.4,1,,,b,,,,,,stand_up,,,
9745,act_99_43,empty_room,5.0,2,,,,,d,e,,,,,walk,pick_up
2662,act_27_88,classroom,5.0,2,,,,,d,e,,,,,sit_down,pick_up
2159,act_22_80,classroom,5.0,1,,,,b,,,,,,stand_up,,
8470,act_86_55,empty_room,2.4,4,,c,,e,a,b,,nothing,,walk,rotation,nothing
675,act_7_81,classroom,2.4,2,d,e,,,,,stand_up,stand_up,,,,
7306,act_74_79,empty_room,2.4,1,,e,,,,,,pick_up,,,,
10163,act_103_65,empty_room,5.0,4,c,d,e,a,,,walk,walk,walk,rotation,,
7012,act_71_82,meeting_room,5.0,5,,a,b,c,d,e,,nothing,nothing,nothing,walk,nothing
8306,act_84_89,empty_room,2.4,3,e,,,,d,a,sit_down,,,,stand_up,sit_down
8093,act_82_74,empty_room,2.4,3,d,e,a,,,,walk,walk,walk,,,
3842,act_39_80,meeting_room,2.4,1,,,a,,,,,,sit_down,,,
1816,act_19_34,classroom,5.0,1,d,,,,,,pick_up,,,,,
9405,act_95_99,empty_room,5.0,1,,,,,e,,,,,,stand_up,
11101,act_205_13,empty_room,2.4,0,,,,,,,,,,,,
10393,act_105_97,empty_room,5.0,4,a,,c,,e,b,pick_up,,pick_up,,pick_up,pick_up
4654,act_48_1,meeting_room,2.4,3,a,,,,e,b,nothing,,,,wave,walk
3658,act_37_94,meeting_room,2.4,1,a,,,,,,jump,,,,,
2101,act_22_22,classroom,5.0,1,,,,a,,,,,,pick_up,,
9949,act_101_49,empty_room,5.0,3,,b,,d,,a,,jump,,wave,,jump
5164,act_53_16,meeting_room,2.4,5,,c,d,e,a,b,,sit_down,stand_up,nothing,walk,pick_up
6709,act_68_76,meeting_room,5.0,4,,e,,b,c,d,,jump,,wave,wave,jump
1674,act_17_90,classroom,2.4,5,,a,b,c,d,e,,stand_up,stand_up,stand_up,nothing,stand_up
2102,act_22_23,classroom,5.0,1,,,,a,,,,,,sit_down,,
4214,act_43_56,meeting_room,2.4,2,b,c,,,,,walk,walk,,,,
8859,act_90_48,empty_room,2.4,5,a,,c,d,e,b,rotation,,jump,jump,wave,rotation
8223,act_84_6,empty_room,2.4,3,a,,,,e,b,lie_down,,,,nothing,pick_up
1549,act_16_64,classroom,2.4,5,c,d,e,a,b,,nothing,nothing,nothing,walk,walk,
8977,act_91_67,empty_room,5.0,1,c,,,,,,jump,,,,,
8147,act_83_29,empty_room,2.4,3,,e,,b,,d,,rotation,,wave,,walk
3324,act_34_57,classroom,5.0,5,b,c,d,e,a,,rotation,rotation,jump,jump,wave,
9704,act_99_2,empty_room,5.0,2,,,,,e,a,,,,,lie_down,walk
356,act_4_59,classroom,2.4,1,,,,e,,,,,,lie_down,,
5185,act_53_37,meeting_room,2.4,5,,a,b,c,d,e,,walk,rotation,jump,wave,nothing
1462,act_15_76,classroom,2.4,4,d,,a,,c,e,jump,,jump,,wave,jump
9178,act_93_70,empty_room,5.0,1,,,e,,,,,,pick_up,,,
6632,act_67_98,meeting_room,5.0,4,a,b,c,d,,,sit_down,sit_down,sit_down,sit_down,,
10600,act_108_7,empty_room,5.0,5,a,,c,d,e,b,pick_up,,stand_up,nothing,walk,sit_down
3221,act_33_53,classroom,5.0,4,a,,c,,e,b,sit_down,,stand_up,,nothing,sit_down
940,act_10_49,classroom,2.4,3,a,b,c,,,,jump,jump,wave,,,
10510,act_107_16,empty_room,5.0,5,,c,d,e,a,b,,sit_down,stand_up,nothing,walk,pick_up
5148,act_52_99,meeting_room,2.4,5,a,b,c,d,e,,stand_up,stand_up,stand_up,stand_up,stand_up,
7171,act_73_43,empty_room,2.4,1,e,,,,,,pick_up,,,,,
6418,act_65_82,meeting_room,5.0,3,,a,,c,,e,,nothing,,nothing,,nothing
5924,act_60_83,meeting_room,5.0,1,,,,,,e,,,,,,walk
7431,act_76_6,empty_room,2.4,1,,,,d,,,,,,stand_up,,
11153,act_205_65,empty_room,2.4,0,,,,,,,,,,,,
1752,act_18_69,classroom,2.4,5,c,,e,a,b,d,lie_down,,lie_down,pick_up,pick_up,lie_down
3977,act_41_17,meeting_room,2.4,1,,,,,a,,,,,,rotation,
9619,act_98_16,empty_room,5.0,2,,,d,e,,,,,stand_up,nothing,,
1773,act_18_90,classroom,2.4,5,e,,b,c,d,a,stand_up,,stand_up,stand_up,nothing,stand_up
1197,act_13_9,classroom,2.4,4,a,b,c,d,,,stand_up,nothing,walk,rotation,,
1879,act_19_97,classroom,5.0,1,a,,,,,,pick_up,,,,,
2669,act_27_95,classroom,5.0,2,,,,,e,a,,,,,wave,wave
3172,act_33_4,classroom,5.0,4,a,,c,,e,b,jump,,lie_down,,sit_down,wave
2017,act_21_37,classroom,5.0,1,,,b,,,,,,rotation,,,
2006,act_21_26,classroom,5.0,1,,,e,,,,,,nothing,,,
9330,act_95_24,empty_room,5.0,1,,,,,b,,,,,,nothing,
3894,act_40_33,meeting_room,2.4,1,,,,b,,,,,,stand_up,,
11278,act_206_91,empty_room,5.0,0,,,,,,,,,,,,
3238,act_33_70,classroom,5.0,4,c,,e,,b,d,pick_up,,pick_up,,sit_down,pick_up
4425,act_45_69,meeting_room,2.4,2,,,,,b,c,,,,,pick_up,lie_down
4745,act_48_92,meeting_room,2.4,3,a,,,,e,b,walk,,,,walk,walk
7696,act_78_73,empty_room,2.4,1,,,,,,d,,,,,,nothing
10320,act_105_24,empty_room,5.0,4,c,,e,,b,d,lie_down,,sit_down,,nothing,pick_up
2079,act_21_99,classroom,5.0,1,,,c,,,,,,stand_up,,,
5220,act_53_72,meeting_room,2.4,5,,d,e,a,b,c,,stand_up,stand_up,nothing,nothing,stand_up
397,act_5_1,classroom,2.4,1,,,,,e,,,,,,wave,
2789,act_29_17,classroom,5.0,3,,c,,e,,b,,stand_up,,walk,,sit_down
2258,act_23_80,classroom,5.0,1,,,,,c,,,,,,stand_up,
10773,act_201_81,classroom,2.4,0,,,,,,,,,,,,
4073,act_42_14,meeting_room,2.4,1,,,,,,b,,,,,,wave
5575,act_57_31,meeting_room,5.0,1,,,a,,,,,,lie_down,,,
9739,act_99_37,empty_room,5.0,2,,,,,d,e,,,,,wave,nothing
10735,act_201_43,classroom,2.4,0,,,,,,,,,,,,
5356,act_55_10,meeting_room,5.0,1,b,,,,,,nothing,,,,,
8693,act_88_80,empty_room,2.4,5,d,e,a,b,c,,sit_down,sit_down,sit_down,stand_up,stand_up,
6094,act_62_55,meeting_room,5.0,2,,,d,e,,,,,walk,walk,,
7936,act_81_16,empty_room,2.4,2,,,,,a,b,,,,,walk,pick_up
9291,act_94_84,empty_room,5.0,1,,,,c,,,,,,rotation,,
1520,act_16_35,classroom,2.4,5,d,e,a,b,c,,sit_down,stand_up,nothing,walk,rotation,
9248,act_94_41,empty_room,5.0,1,,,,c,,,,,,sit_down,,
1379,act_14_92,classroom,2.4,4,,b,,d,e,a,,walk,,walk,walk,walk
5673,act_58_30,meeting_room,5.0,1,,,,b,,,,,,lie_down,,
1024,act_11_34,classroom,2.4,3,,e,,b,,d,,sit_down,,nothing,,pick_up
2588,act_27_14,classroom,5.0,2,,,,,a,b,,,,,stand_up,wave
9608,act_98_5,empty_room,5.0,2,,,c,d,,,,,pick_up,sit_down,,
11023,act_204_34,meeting_room,5.0,0,,,,,,,,,,,,
5622,act_57_78,meeting_room,5.0,1,,,a,,,,,,lie_down,,,
8929,act_91_19,empty_room,5.0,1,c,,,,,,nothing,,,,,
5009,act_51_59,meeting_room,2.4,4,b,,d,,a,c,wave,,lie_down,,pick_up,wave
2858,act_29_86,classroom,5.0,3,,a,,c,,e,,wave,,wave,,wave
9312,act_95_6,empty_room,5.0,1,,,,,e,,,,,,nothing,
5772,act_59_30,meeting_room,5.0,1,,,,,c,,,,,,pick_up,
5843,act_60_2,meeting_room,5.0,1,,,,,,a,,,,,,walk
7123,act_72_94,meeting_room,5.0,5,a,,c,d,e,b,jump,,jump,jump,jump,jump
8020,act_82_1,empty_room,2.4,3,a,b,c,,,,nothing,walk,rotation,,,
8654,act_88_41,empty_room,2.4,5,e,a,b,c,d,,wave,lie_down,pick_up,sit_down,stand_up,
5833,act_59_91,meeting_room,5.0,1,,,,,e,,,,,,nothing,
1630,act_17_46,classroom,2.4,5,,b,c,d,e,a,,nothing,walk,walk,rotation,nothing
4889,act_50_38,meeting_room,2.4,4,,a,,c,d,e,,rotation,,wave,lie_down,walk
4527,act_46_72,meeting_room,2.4,3,c,d,e,,,,stand_up,stand_up,stand_up,,,
3524,act_36_59,classroom,5.0,5,b,,d,e,a,c,wave,,lie_down,lie_down,pick_up,wave
5905,act_60_64,meeting_room,5.0,1,,,,,,c,,,,,,nothing
523,act_6_28,classroom,2.4,1,,,,,,d,,,,,,nothing
8044,act_82_25,empty_room,2.4,3,c,d,e,,,,pick_up,sit_down,stand_up,,,
3608,act_37_44,meeting_room,2.4,1,e,,,,,,sit_down,,,,,
10635,act_108_42,empty_room,5.0,5,e,,b,c,d,a,lie_down,,sit_down,stand_up,nothing,pick_up
5221,act_53_73,meeting_room,2.4,5,,e,a,b,c,d,,nothing,nothing,walk,walk,nothing
7181,act_73_53,empty_room,2.4,1,a,,,,,,sit_down,,,,,
235,act_3_37,classroom,2.4,1,,,b,,,,,,rotation,,,
3989,act_41_29,meeting_room,2.4,1,,,,,c,,,,,,lie_down,
3797,act_39_35,meeting_room,2.4,1,,,a,,,,,,nothing,,,
4119,act_42_60,meeting_room,2.4,1,,,,,,b,,,,,,lie_down
6319,act_64_82,meeting_room,5.0,3,e,a,b,,,,nothing,nothing,nothing,,,
5002,act_51_52,meeting_room,2.4,4,a,,c,,e,b,pick_up,,sit_down,,stand_up,pick_up
7095,act_72_66,meeting_room,5.0,5,c,,e,a,b,d,rotation,,rotation,jump,jump,rotation
6776,act_69_44,meeting_room,5.0,4,e,,b,,d,a,sit_down,,nothing,,rotation,stand_up
3801,act_39_39,meeting_room,2.4,1,,,b,,,,,,wave,,,
8883,act_90_72,empty_room,2.4,5,c,,e,a,b,d,stand_up,,stand_up,nothing,nothing,stand_up
3900,act_40_39,meeting_room,2.4,1,,,,c,,,,,,lie_down,,
5025,act_51_75,meeting_room,2.4,4,d,,a,,c,e,rotation,,rotation,,jump,rotation
1949,act_20_68,classroom,5.0,1,,d,,,,,,wave,,,,
6362,act_65_26,meeting_room,5.0,3,,d,,a,,c,,stand_up,,walk,,sit_down
471,act_5_75,classroom,2.4,1,,,,,c,,,,,,jump,
7866,act_80_45,empty_room,2.4,2,,,b,c,,,,,walk,rotation,,
2449,act_25_73,classroom,5.0,2,d,e,,,,,nothing,nothing,,,,
3493,act_36_28,classroom,5.0,5,d,,a,b,c,e,nothing,,rotation,jump,wave,walk
6835,act_70_4,meeting_room,5.0,5,a,b,c,d,e,,jump,wave,lie_down,pick_up,sit_down,
6092,act_62_53,meeting_room,5.0,2,,,c,d,,,,,stand_up,stand_up,,
7736,act_79_14,empty_room,2.4,2,b,c,,,,,wave,lie_down,,,,
2672,act_27_98,classroom,5.0,2,,,,,e,a,,,,,sit_down,sit_down
11060,act_204_71,meeting_room,5.0,0,,,,,,,,,,,,
2225,act_23_47,classroom,5.0,1,,,,,e,,,,,,jump,
1107,act_12_18,classroom,2.4,3,b,,,,a,c,stand_up,,,,jump,nothing
2189,act_23_11,classroom,5.0,1,,,,,a,,,,,,lie_down,
819,act_9_27,classroom,2.4,2,,,,,b,c,,,,,jump,stand_up
7055,act_72_26,meeting_room,5.0,5,c,,e,a,b,d,sit_down,,nothing,walk,rotation,stand_up
8355,act_85_39,empty_room,2.4,4,e,a,b,c,,,rotation,jump,wave,lie_down,,
6756,act_69_24,meeting_room,5.0,4,c,,e,,b,d,lie_down,,sit_down,,nothing,pick_up
5572,act_57_28,meeting_room,5.0,1,,,a,,,,,,rotation,,,
4524,act_46_69,meeting_room,2.4,3,c,d,e,,,,lie_down,lie_down,lie_down,,,
5794,act_59_52,meeting_room,5.0,1,,,,,e,,,,,,stand_up,
10596,act_108_3,empty_room,5.0,5,a,,c,d,e,b,rotation,,wave,lie_down,pick_up,jump
9920,act_101_20,empty_room,5.0,3,,d,,a,,c,,rotation,,wave,,walk
7827,act_80_6,empty_room,2.4,2,,,c,d,,,,,sit_down,stand_up,,
5739,act_58_96,meeting_room,5.0,1,,,,d,,,,,,lie_down,,
2625,act_27_51,classroom,5.0,2,,,,,e,a,,,,,sit_down,lie_down
4729,act_48_76,meeting_room,2.4,3,d,,,,c,e,jump,,,,wave,jump
7819,act_79_97,empty_room,2.4,2,a,b,,,,,pick_up,pick_up,,,,
10607,act_108_14,empty_room,5.0,5,b,,d,e,a,c,wave,,pick_up,sit_down,stand_up,lie_down
11189,act_206_2,empty_room,5.0,0,,,,,,,,,,,,
10294,act_104_97,empty_room,5.0,4,,b,,d,e,a,,pick_up,,pick_up,pick_up,pick_up
889,act_9_97,classroom,2.4,2,,,,,e,a,,,,,pick_up,pick_up
9053,act_92_44,empty_room,5.0,1,,a,,,,,,stand_up,,,,
10570,act_107_76,empty_room,5.0,5,,e,a,b,c,d,,jump,jump,wave,wave,jump
2438,act_25_62,classroom,5.0,2,b,c,,,,,sit_down,sit_down,,,,
6057,act_62_18,meeting_room,5.0,2,,,d,e,,,,,walk,rotation,,
6353,act_65_17,meeting_room,5.0,3,,c,,e,,b,,stand_up,,walk,,sit_down
3168,act_32_99,classroom,5.0,4,,b,,d,e,a,,stand_up,,stand_up,stand_up,stand_up
1810,act_19_28,classroom,5.0,1,d,,,,,,nothing,,,,,
9850,act_100_49,empty_room,5.0,3,a,b,c,,,,jump,jump,wave,,,
7162,act_73_34,empty_room,2.4,1,d,,,,,,pick_up,,,,,
5087,act_52_38,meeting_room,2.4,5,e,a,b,c,d,,walk,rotation,jump,wave,lie_down,
9446,act_96_41,empty_room,5.0,1,,,,,,e,,,,,,wave
7017,act_71_87,meeting_room,5.0,5,,a,b,c,d,e,,lie_down,lie_down,lie_down,pick_up,lie_down
9922,act_101_22,empty_room,5.0,3,,d,,a,,c,,wave,,pick_up,,jump
4946,act_50_95,meeting_room,2.4,4,,b,,d,e,a,,wave,,wave,wave,wave
6047,act_62_8,meeting_room,5.0,2,,,c,d,,,,,nothing,walk,,
10452,act_106_57,empty_room,5.0,5,b,c,d,e,a,,rotation,rotation,jump,jump,wave,
6920,act_70_89,meeting_room,5.0,5,e,a,b,c,d,,sit_down,sit_down,sit_down,sit_down,stand_up,
5591,act_57_47,meeting_room,5.0,1,,,c,,,,,,rotation,,,
7227,act_73_99,empty_room,2.4,1,a,,,,,,stand_up,,,,,
1229,act_13_41,classroom,2.4,4,e,a,b,c,,,wave,lie_down,pick_up,sit_down,,
8716,act_89_4,empty_room,2.4,5,,b,c,d,e,a,,wave,lie_down,pick_up,sit_down,jump
6847,act_70_16,meeting_room,5.0,5,b,c,d,e,a,,pick_up,sit_down,stand_up,nothing,walk,
6556,act_67_22,meeting_room,5.0,4,c,d,e,a,,,jump,wave,lie_down,pick_up,,
160,act_2_61,classroom,2.4,1,,c,,,,,,pick_up,,,,
1590,act_17_6,classroom,2.4,5,,b,c,d,e,a,,pick_up,sit_down,stand_up,nothing,lie_down
11104,act_205_16,empty_room,2.4,0,,,,,,,,,,,,
10710,act_201_18,classroom,2.4,0,,,,,,,,,,,,
10691,act_108_98,empty_room,5.0,5,a,,c,d,e,b,sit_down,,sit_down,sit_down,sit_down,sit_down
10539,act_107_45,empty_room,5.0,5,,a,b,c,d,e,,nothing,walk,rotation,jump,stand_up
6688,act_68_55,meeting_room,5.0,4,,c,,e,a,b,,nothing,,walk,rotation,nothing
10551,act_107_57,empty_room,5.0,5,,c,d,e,a,b,,rotation,jump,jump,wave,rotation
8522,act_87_8,empty_room,2.4,4,a,,c,,e,b,sit_down,,nothing,,rotation,stand_up
7481,act_76_56,empty_room,2.4,1,,,,e,,,,,,rotation,,
10455,act_106_60,empty_room,5.0,5,b,c,d,e,a,,lie_down,lie_down,pick_up,pick_up,sit_down,
1557,act_16_72,classroom,2.4,5,c,d,e,a,b,,stand_up,stand_up,stand_up,nothing,nothing,
2829,act_29_57,classroom,5.0,3,,c,,e,,b,,rotation,,jump,,rotation
437,act_5_41,classroom,2.4,1,,,,,d,,,,,,stand_up,
5790,act_59_48,meeting_room,5.0,1,,,,,e,,,,,,wave,
9231,act_94_24,empty_room,5.0,1,,,,a,,,,,,stand_up,,
1589,act_17_5,classroom,2.4,5,,b,c,d,e,a,,lie_down,pick_up,sit_down,stand_up,wave
7399,act_75_73,empty_room,2.4,1,,,a,,,,,,nothing,,,
2781,act_29_9,classroom,5.0,3,,b,,d,,a,,nothing,,rotation,,stand_up
10142,act_103_44,empty_room,5.0,4,e,a,b,c,,,sit_down,stand_up,nothing,walk,,
5687,act_58_44,meeting_room,5.0,1,,,,c,,,,,,walk,,
3966,act_41_6,meeting_room,2.4,1,,,,,e,,,,,,nothing,
4728,act_48_75,meeting_room,2.4,3,d,,,,c,e,rotation,,,,jump,rotation
1239,act_13_51,classroom,2.4,4,a,b,c,d,,,lie_down,lie_down,pick_up,pick_up,,
2952,act_30_81,classroom,5.0,3,d,,,,c,e,stand_up,,,,nothing,stand_up
8253,act_84_36,empty_room,2.4,3,d,,,,c,e,stand_up,,,,jump,nothing
